User_ID,Session_ID,Activities,Timestamp,Devices,Region,Channel,Product_Category,Payment_Method,Revenue,Bounce_Flag
USR00002,SES00002,Visit,2026-06-21 06:12:59,Desktop,West,Friends,Sport,Card,0.0,Yes
USR00002,SES00002,Product View,2026-06-21 06:17:59,Tablet,Norht,Google Ads,Home,Online,0.0,Yes
USR00003,SES00003,Visit,2026-06-23 10:57:17,Tablet,South,Google Ads,Beauty,Card,0.0,Yes
USR00003,SES00003,Product View,2026-06-23 11:04:17,Mobile,West,Friends,Beauty,Credit Card,0.0,Yes
USR00003,SES00003,Add To Cart,2026-06-23 11:10:17,Mobile,East,Social Media,Electronics,Online,0.0,Yes
USR00004,SES00004,Visit,2026-06-03 16:07:05,Tablet,West,Social Media,Sport,Online,0.0,No
USR00004,SES00004,Product View,2026-06-03 16:11:05,Desktop,East,Social Media,Fashion,Credit Card,0.0,No
USR00004,SES00004,Add To Cart,2026-06-03 16:18:05,Desktop,South,Google Ads,Sport,Card,0.0,No
USR00004,SES00004,Purchase,2026-06-03 16:24:05,Tablet,South,Google Ads,Beauty,Card,1658.49,No
USR00005,SES00005,Visit,2026-06-06 23:09:28,Tablet,Norht,Google Ads,Sport,Online,0.0,No
USR00005,SES00005,Product View,2026-06-06 23:16:28,Desktop,West,Organic,Electronics,Card,0.0,No
USR00005,SES00005,Add To Cart,2026-06-06 23:21:28,Mobile,Norht,Email,Sport,Card,0.0,No
USR00005,SES00005,Purchase,2026-06-06 23:25:28,Mobile,Norht,Organic,Sport,Card,1879.41,No
USR00006,SES00006,Visit,2026-06-02 20:08:23,Desktop,East,Email,Sport,Online,0.0,Yes
USR00006,SES00006,Product View,2026-06-02 20:15:23,Mobile,West,Friends,Fashion,Card,0.0,Yes
USR00007,SES00007,Visit,2026-06-14 14:53:39,Tablet,East,Organic,Home,Online,0.0,No
USR00007,SES00007,Product View,2026-06-14 14:56:39,Mobile,East,Email,Electronics,Credit Card,0.0,No
USR00008,SES00008,Visit,2026-06-21 09:08:53,Mobile,South,Social Media,Electronics,Online,0.0,Yes
USR00008,SES00008,Product View,2026-06-21 09:13:53,Desktop,West,Email,Beauty,Card,0.0,Yes
USR00009,SES00009,Visit,2026-06-16 13:33:12,Tablet,East,Social Media,Fashion,Card,0.0,No
USR00009,SES00009,Product View,2026-06-16 13:35:12,Tablet,East,Organic,Fashion,Credit Card,0.0,No
USR00009,SES00009,Add To Cart,2026-06-16 13:37:12,Mobile,West,Email,Fashion,Online,0.0,No
USR00009,SES00009,Purchase,2026-06-16 13:43:12,Mobile,West,Social Media,Fashion,Card,1541.19,No
USR00010,SES00010,Visit,2026-06-24 10:30:50,Mobile,West,Social Media,Sport,Credit Card,0.0,No
USR00010,SES00010,Product View,2026-06-24 10:36:50,Mobile,East,Google Ads,Electronics,Online,0.0,No
USR00010,SES00010,Add To Cart,2026-06-24 10:41:50,Mobile,West,Social Media,Sport,Credit Card,0.0,No
USR00010,SES00010,Purchase,2026-06-24 10:46:50,Desktop,East,Social Media,Electronics,Credit Card,849.0,No
USR00011,SES00011,Visit,2026-06-12 01:21:56,Mobile,East,Email,Beauty,Credit Card,0.0,Yes
USR00011,SES00011,Product View,2026-06-12 01:28:56,Desktop,Norht,Social Media,Electronics,Credit Card,0.0,Yes
USR00012,SES00012,Visit,2026-05-30 01:24:09,Tablet,East,Google Ads,Electronics,Online,0.0,No
USR00013,SES00013,Visit,2026-06-11 06:54:48,Tablet,South,Friends,Sport,Online,0.0,Yes
USR00013,SES00013,Product View,2026-06-11 06:58:48,Tablet,East,Google Ads,Electronics,Online,0.0,Yes
USR00014,SES00014,Visit,2026-06-10 14:04:45,Tablet,Norht,Email,Sport,Credit Card,0.0,No
USR00014,SES00014,Product View,2026-06-10 14:10:45,Mobile,East,Organic,Electronics,Online,0.0,No
USR00015,SES00015,Visit,2026-06-22 16:26:07,Mobile,East,Email,Electronics,Credit Card,0.0,Yes
USR00016,SES00016,Visit,2026-06-22 23:35:49,Mobile,South,Social Media,Sport,Card,0.0,Yes
USR00016,SES00016,Product View,2026-06-22 23:42:49,Tablet,South,Social Media,Electronics,Card,0.0,Yes
USR00017,SES00017,Visit,2026-06-10 06:12:37,Desktop,South,Social Media,Fashion,Online,0.0,Yes
USR00018,SES00018,Visit,2026-06-19 02:11:52,Tablet,South,Friends,Sport,Card,0.0,No
USR00018,SES00018,Product View,2026-06-19 02:13:52,Mobile,South,Google Ads,Sport,Card,0.0,No
USR00018,SES00018,Add To Cart,2026-06-19 02:15:52,Desktop,West,Email,Fashion,Online,0.0,No
USR00018,SES00018,Purchase,2026-06-19 02:19:52,Mobile,Norht,Google Ads,Sport,Online,1474.82,No
USR00019,SES00019,Visit,2026-06-08 19:54:06,Desktop,South,Google Ads,Sport,Credit Card,0.0,Yes
USR00020,SES00020,Visit,2026-06-09 01:30:19,Tablet,Norht,Google Ads,Electronics,Online,0.0,No
USR00020,SES00020,Product View,2026-06-09 01:32:19,Mobile,West,Organic,Home,Online,0.0,No
USR00020,SES00020,Add To Cart,2026-06-09 01:34:19,Desktop,East,Organic,Beauty,Card,0.0,No
USR00020,SES00020,Purchase,2026-06-09 01:38:19,Desktop,South,Email,Beauty,Online,1453.36,No
USR00021,SES00021,Visit,2026-06-06 11:39:16,Tablet,West,Social Media,Home,Credit Card,0.0,Yes
USR00021,SES00021,Product View,2026-06-06 11:44:16,Desktop,Norht,Friends,Electronics,Credit Card,0.0,Yes
USR00022,SES00022,Visit,2026-06-13 04:39:31,Desktop,West,Social Media,Home,Credit Card,0.0,Yes
USR00022,SES00022,Product View,2026-06-13 04:46:31,Tablet,West,Social Media,Home,Online,0.0,Yes
USR00022,SES00022,Add To Cart,2026-06-13 04:51:31,Mobile,East,Email,Sport,Card,0.0,Yes
USR00023,SES00023,Visit,2026-06-09 07:01:31,Tablet,South,Friends,Fashion,Card,0.0,Yes
USR00024,SES00024,Visit,2026-06-07 11:50:40,Mobile,South,Friends,Electronics,Online,0.0,Yes
USR00025,SES00025,Visit,2026-06-13 00:23:48,Tablet,Norht,Friends,Beauty,Card,0.0,Yes
USR00026,SES00026,Visit,2026-06-22 03:25:39,Tablet,South,Organic,Sport,Card,0.0,Yes
USR00026,SES00026,Product View,2026-06-22 03:30:39,Desktop,West,Organic,Fashion,Card,0.0,Yes
USR00027,SES00027,Visit,2026-06-09 17:26:19,Mobile,Norht,Email,Electronics,Credit Card,0.0,Yes
USR00028,SES00028,Visit,2026-06-12 16:57:15,Mobile,West,Social Media,Fashion,Card,0.0,Yes
USR00028,SES00028,Product View,2026-06-12 17:04:15,Tablet,Norht,Email,Beauty,Card,0.0,Yes
USR00029,SES00029,Visit,2026-06-01 18:59:17,Tablet,East,Friends,Beauty,Card,0.0,No
USR00029,SES00029,Product View,2026-06-01 19:05:17,Mobile,South,Friends,Fashion,Credit Card,0.0,No
USR00029,SES00029,Add To Cart,2026-06-01 19:10:17,Desktop,East,Social Media,Electronics,Credit Card,0.0,No
USR00029,SES00029,Purchase,2026-06-01 19:17:17,Tablet,West,Email,Home,Online,1219.37,No
USR00030,SES00030,Visit,2026-06-05 12:16:51,Mobile,Norht,Google Ads,Beauty,Credit Card,0.0,Yes
USR00031,SES00031,Visit,2026-06-18 12:52:26,Desktop,East,Google Ads,Sport,Online,0.0,Yes
USR00031,SES00031,Product View,2026-06-18 12:56:26,Tablet,Norht,Social Media,Home,Online,0.0,Yes
USR00032,SES00032,Visit,2026-06-19 15:05:04,Mobile,Norht,Google Ads,Fashion,Card,0.0,No
USR00032,SES00032,Product View,2026-06-19 15:09:04,Mobile,East,Friends,Electronics,Credit Card,0.0,No
USR00033,SES00033,Visit,2026-06-18 06:57:11,Tablet,West,Organic,Home,Online,0.0,Yes
USR00034,SES00034,Visit,2026-06-15 02:29:50,Tablet,South,Email,Sport,Credit Card,0.0,No
USR00034,SES00034,Product View,2026-06-15 02:36:50,Mobile,West,Google Ads,Fashion,Online,0.0,No
USR00034,SES00034,Add To Cart,2026-06-15 02:43:50,Desktop,Norht,Organic,Beauty,Card,0.0,No
USR00034,SES00034,Purchase,2026-06-15 02:49:50,Mobile,East,Friends,Electronics,Online,1192.71,No
USR00035,SES00035,Visit,2026-06-07 14:02:42,Tablet,Norht,Social Media,Sport,Card,0.0,Yes
USR00036,SES00036,Visit,2026-06-13 13:38:00,Mobile,South,Email,Fashion,Online,0.0,Yes
USR00036,SES00036,Product View,2026-06-13 13:45:00,Desktop,South,Social Media,Home,Online,0.0,Yes
USR00036,SES00036,Add To Cart,2026-06-13 13:47:00,Desktop,South,Organic,Electronics,Card,0.0,Yes
USR00037,SES00037,Visit,2026-06-11 15:52:32,Tablet,West,Email,Home,Credit Card,0.0,Yes
USR00038,SES00038,Visit,2026-06-22 04:30:22,Tablet,South,Google Ads,Beauty,Card,0.0,Yes
USR00038,SES00038,Product View,2026-06-22 04:36:22,Tablet,West,Friends,Fashion,Card,0.0,Yes
USR00039,SES00039,Visit,2026-06-24 17:15:16,Tablet,East,Organic,Beauty,Card,0.0,Yes
USR00040,SES00040,Visit,2026-06-13 14:23:33,Desktop,South,Email,Fashion,Credit Card,0.0,Yes
USR00041,SES00041,Visit,2026-06-15 23:22:54,Tablet,South,Organic,Beauty,Credit Card,0.0,Yes
USR00042,SES00042,Visit,2026-06-16 16:45:57,Tablet,East,Google Ads,Fashion,Online,0.0,No
USR00042,SES00042,Product View,2026-06-16 16:51:57,Desktop,Norht,Friends,Sport,Credit Card,0.0,No
USR00042,SES00042,Add To Cart,2026-06-16 16:55:57,Desktop,East,Organic,Electronics,Online,0.0,No
USR00042,SES00042,Purchase,2026-06-16 16:59:57,Desktop,East,Friends,Beauty,Online,1395.21,No
USR00043,SES00043,Visit,2026-05-28 14:43:31,Tablet,South,Friends,Sport,Online,0.0,Yes
USR00044,SES00044,Visit,2026-06-24 09:26:44,Desktop,East,Email,Fashion,Card,0.0,No
USR00044,SES00044,Product View,2026-06-24 09:28:44,Mobile,East,Email,Home,Card,0.0,No
USR00044,SES00044,Add To Cart,2026-06-24 09:30:44,Tablet,South,Email,Electronics,Credit Card,0.0,No
USR00044,SES00044,Purchase,2026-06-24 09:36:44,Tablet,West,Friends,Sport,Credit Card,616.78,No
USR00045,SES00045,Visit,2026-05-26 14:16:19,Desktop,East,Email,Electronics,Credit Card,0.0,Yes
USR00045,SES00045,Product View,2026-05-26 14:23:19,Tablet,Norht,Google Ads,Electronics,Card,0.0,Yes
USR00045,SES00045,Add To Cart,2026-05-26 14:27:19,Tablet,Norht,Social Media,Home,Card,0.0,Yes
USR00046,SES00046,Visit,2026-06-06 10:12:55,Tablet,Norht,Social Media,Electronics,Card,0.0,Yes
USR00046,SES00046,Product View,2026-06-06 10:19:55,Mobile,West,Google Ads,Sport,Credit Card,0.0,Yes
USR00047,SES00047,Visit,2026-06-12 15:17:38,Tablet,East,Organic,Fashion,Online,0.0,No
USR00047,SES00047,Product View,2026-06-12 15:24:38,Tablet,West,Email,Sport,Card,0.0,No
USR00047,SES00047,Add To Cart,2026-06-12 15:29:38,Desktop,East,Friends,Sport,Online,0.0,No
USR00047,SES00047,Purchase,2026-06-12 15:36:38,Tablet,Norht,Social Media,Beauty,Card,551.18,No
USR00048,SES00048,Visit,2026-06-14 06:35:11,Mobile,West,Friends,Sport,Credit Card,0.0,Yes
USR00049,SES00049,Visit,2026-06-19 17:25:11,Tablet,East,Friends,Beauty,Card,0.0,No
USR00049,SES00049,Product View,2026-06-19 17:27:11,Mobile,Norht,Social Media,Beauty,Credit Card,0.0,No
USR00050,SES00050,Visit,2026-06-19 04:40:11,Mobile,Norht,Organic,Beauty,Card,0.0,Yes
USR00050,SES00050,Product View,2026-06-19 04:47:11,Mobile,South,Google Ads,Home,Online,0.0,Yes
USR00051,SES00051,Visit,2026-06-13 22:04:05,Desktop,East,Organic,Sport,Credit Card,0.0,Yes
USR00051,SES00051,Product View,2026-06-13 22:07:05,Tablet,Norht,Social Media,Beauty,Credit Card,0.0,Yes
USR00052,SES00052,Visit,2026-06-09 18:37:45,Mobile,Norht,Friends,Home,Online,0.0,Yes
USR00053,SES00053,Visit,2026-06-21 18:13:14,Desktop,South,Email,Fashion,Credit Card,0.0,Yes
USR00053,SES00053,Product View,2026-06-21 18:15:14,Tablet,Norht,Organic,Home,Online,0.0,Yes
USR00054,SES00054,Visit,2026-06-21 14:24:05,Tablet,Norht,Friends,Home,Online,0.0,Yes
USR00054,SES00054,Product View,2026-06-21 14:31:05,Tablet,West,Social Media,Electronics,Online,0.0,Yes
USR00055,SES00055,Visit,2026-06-20 20:50:02,Mobile,Norht,Email,Beauty,Card,0.0,No
USR00055,SES00055,Product View,2026-06-20 20:53:02,Mobile,West,Email,Fashion,Credit Card,0.0,No
USR00055,SES00055,Add To Cart,2026-06-20 20:57:02,Mobile,South,Email,Sport,Credit Card,0.0,No
USR00055,SES00055,Purchase,2026-06-20 21:03:02,Desktop,Norht,Google Ads,Sport,Card,472.85,No
USR00056,SES00056,Visit,2026-06-03 18:44:51,Mobile,South,Google Ads,Beauty,Credit Card,0.0,Yes
USR00056,SES00056,Product View,2026-06-03 18:51:51,Mobile,Norht,Friends,Fashion,Card,0.0,Yes
USR00057,SES00057,Visit,2026-05-31 17:31:42,Desktop,East,Organic,Electronics,Credit Card,0.0,Yes
USR00057,SES00057,Product View,2026-05-31 17:37:42,Mobile,West,Social Media,Beauty,Credit Card,0.0,Yes
USR00058,SES00058,Visit,2026-06-23 09:54:21,Desktop,Norht,Friends,Sport,Card,0.0,Yes
USR00058,SES00058,Product View,2026-06-23 09:56:21,Tablet,West,Organic,Beauty,Card,0.0,Yes
USR00058,SES00058,Add To Cart,2026-06-23 09:58:21,Tablet,West,Social Media,Sport,Credit Card,0.0,Yes
USR00059,SES00059,Visit,2026-06-23 19:04:04,Tablet,East,Social Media,Sport,Card,0.0,Yes
USR00060,SES00060,Visit,2026-05-29 21:39:03,Tablet,West,Email,Sport,Card,0.0,No
USR00060,SES00060,Product View,2026-05-29 21:46:03,Tablet,South,Email,Home,Credit Card,0.0,No
USR00060,SES00060,Add To Cart,2026-05-29 21:53:03,Tablet,East,Google Ads,Home,Online,0.0,No
USR00061,SES00061,Visit,2026-06-15 01:37:39,Mobile,West,Organic,Beauty,Card,0.0,Yes
USR00062,SES00062,Visit,2026-06-05 18:42:58,Mobile,West,Friends,Fashion,Credit Card,0.0,Yes
USR00063,SES00063,Visit,2026-06-18 07:17:23,Desktop,Norht,Friends,Sport,Online,0.0,Yes
USR00063,SES00063,Product View,2026-06-18 07:24:23,Tablet,East,Friends,Sport,Credit Card,0.0,Yes
USR00064,SES00064,Visit,2026-06-03 05:59:35,Desktop,West,Social Media,Beauty,Card,0.0,No
USR00064,SES00064,Product View,2026-06-03 06:05:35,Tablet,West,Google Ads,Beauty,Card,0.0,No
USR00064,SES00064,Add To Cart,2026-06-03 06:10:35,Tablet,East,Social Media,Electronics,Card,0.0,No
USR00064,SES00064,Purchase,2026-06-03 06:17:35,Tablet,West,Friends,Home,Online,216.55,No
USR00065,SES00065,Visit,2026-05-31 04:09:31,Desktop,South,Social Media,Electronics,Online,0.0,Yes
USR00066,SES00066,Visit,2026-06-17 06:56:45,Mobile,East,Organic,Beauty,Card,0.0,Yes
USR00067,SES00067,Visit,2026-06-19 00:05:45,Mobile,Norht,Friends,Fashion,Card,0.0,Yes
USR00068,SES00068,Visit,2026-06-12 21:20:48,Mobile,Norht,Email,Fashion,Card,0.0,Yes
USR00069,SES00069,Visit,2026-05-30 10:05:56,Mobile,South,Social Media,Electronics,Credit Card,0.0,Yes
USR00069,SES00069,Product View,2026-05-30 10:07:56,Tablet,East,Email,Electronics,Credit Card,0.0,Yes
USR00070,SES00070,Visit,2026-06-15 21:21:55,Desktop,South,Email,Home,Credit Card,0.0,Yes
USR00070,SES00070,Product View,2026-06-15 21:27:55,Tablet,South,Email,Sport,Credit Card,0.0,Yes
USR00071,SES00071,Visit,2026-06-13 17:49:47,Mobile,East,Friends,Electronics,Online,0.0,Yes
USR00071,SES00071,Product View,2026-06-13 17:56:47,Tablet,East,Organic,Fashion,Credit Card,0.0,Yes
USR00072,SES00072,Visit,2026-05-30 09:25:17,Desktop,East,Email,Beauty,Credit Card,0.0,Yes
USR00072,SES00072,Product View,2026-05-30 09:28:17,Mobile,South,Friends,Sport,Credit Card,0.0,Yes
USR00073,SES00073,Visit,2026-06-20 18:11:04,Mobile,Norht,Email,Home,Online,0.0,Yes
USR00073,SES00073,Product View,2026-06-20 18:17:04,Tablet,East,Email,Fashion,Online,0.0,Yes
USR00074,SES00074,Visit,2026-05-25 01:55:15,Mobile,Norht,Organic,Home,Credit Card,0.0,Yes
USR00074,SES00074,Product View,2026-05-25 01:58:15,Desktop,West,Email,Home,Online,0.0,Yes
USR00075,SES00075,Visit,2026-06-05 21:13:55,Tablet,East,Organic,Beauty,Online,0.0,Yes
USR00076,SES00076,Visit,2026-06-14 06:57:28,Desktop,West,Google Ads,Fashion,Card,0.0,No
USR00076,SES00076,Product View,2026-06-14 07:03:28,Desktop,West,Friends,Electronics,Credit Card,0.0,No
USR00076,SES00076,Add To Cart,2026-06-14 07:07:28,Tablet,Norht,Google Ads,Beauty,Credit Card,0.0,No
USR00076,SES00076,Purchase,2026-06-14 07:10:28,Desktop,West,Social Media,Sport,Card,1620.49,No
USR00077,SES00077,Visit,2026-06-16 07:24:12,Mobile,East,Organic,Home,Online,0.0,Yes
USR00077,SES00077,Product View,2026-06-16 07:30:12,Tablet,West,Google Ads,Home,Card,0.0,Yes
USR00077,SES00077,Add To Cart,2026-06-16 07:34:12,Desktop,Norht,Email,Electronics,Online,0.0,Yes
USR00078,SES00078,Visit,2026-06-07 17:02:27,Mobile,West,Organic,Electronics,Credit Card,0.0,No
USR00078,SES00078,Product View,2026-06-07 17:05:27,Mobile,South,Organic,Electronics,Credit Card,0.0,No
USR00078,SES00078,Add To Cart,2026-06-07 17:07:27,Desktop,Norht,Social Media,Beauty,Credit Card,0.0,No
USR00078,SES00078,Purchase,2026-06-07 17:14:27,Tablet,East,Google Ads,Beauty,Credit Card,1808.95,No
USR00079,SES00079,Visit,2026-06-02 08:50:26,Desktop,South,Social Media,Electronics,Online,0.0,No
USR00079,SES00079,Product View,2026-06-02 08:52:26,Desktop,Norht,Social Media,Beauty,Credit Card,0.0,No
USR00080,SES00080,Visit,2026-05-29 01:21:18,Tablet,Norht,Email,Electronics,Online,0.0,Yes
USR00080,SES00080,Product View,2026-05-29 01:26:18,Tablet,West,Organic,Sport,Card,0.0,Yes
USR00080,SES00080,Add To Cart,2026-05-29 01:28:18,Desktop,East,Organic,Home,Card,0.0,Yes
USR00081,SES00081,Visit,2026-06-13 02:31:58,Tablet,East,Organic,Electronics,Card,0.0,Yes
USR00082,SES00082,Visit,2026-06-22 18:37:31,Mobile,Norht,Organic,Beauty,Online,0.0,Yes
USR00082,SES00082,Product View,2026-06-22 18:43:31,Tablet,West,Social Media,Beauty,Online,0.0,Yes
USR00083,SES00083,Visit,2026-06-17 00:19:27,Tablet,West,Google Ads,Electronics,Credit Card,0.0,Yes
USR00084,SES00084,Visit,2026-06-23 06:11:55,Mobile,Norht,Email,Beauty,Credit Card,0.0,No
USR00084,SES00084,Product View,2026-06-23 06:16:55,Desktop,West,Email,Fashion,Credit Card,0.0,No
USR00085,SES00085,Visit,2026-06-13 01:22:15,Desktop,South,Social Media,Fashion,Credit Card,0.0,Yes
USR00085,SES00085,Product View,2026-06-13 01:26:15,Mobile,East,Social Media,Fashion,Credit Card,0.0,Yes
USR00086,SES00086,Visit,2026-06-06 15:48:55,Mobile,West,Social Media,Electronics,Card,0.0,Yes
USR00086,SES00086,Product View,2026-06-06 15:53:55,Tablet,South,Social Media,Beauty,Online,0.0,Yes
USR00087,SES00087,Visit,2026-06-17 20:20:47,Desktop,West,Social Media,Home,Card,0.0,Yes
USR00087,SES00087,Product View,2026-06-17 20:24:47,Desktop,East,Email,Fashion,Credit Card,0.0,Yes
USR00088,SES00088,Visit,2026-06-13 04:55:58,Tablet,Norht,Organic,Electronics,Online,0.0,Yes
USR00089,SES00089,Visit,2026-06-03 02:25:22,Mobile,East,Organic,Sport,Card,0.0,Yes
USR00089,SES00089,Product View,2026-06-03 02:30:22,Tablet,Norht,Google Ads,Fashion,Online,0.0,Yes
USR00090,SES00090,Visit,2026-06-05 20:54:06,Tablet,West,Social Media,Electronics,Online,0.0,Yes
USR00090,SES00090,Product View,2026-06-05 21:01:06,Tablet,South,Social Media,Beauty,Credit Card,0.0,Yes
USR00091,SES00091,Visit,2026-06-18 15:16:38,Mobile,East,Organic,Electronics,Credit Card,0.0,Yes
USR00091,SES00091,Product View,2026-06-18 15:20:38,Mobile,Norht,Friends,Electronics,Card,0.0,Yes
USR00092,SES00092,Visit,2026-05-28 23:16:45,Mobile,South,Friends,Beauty,Card,0.0,No
USR00092,SES00092,Product View,2026-05-28 23:18:45,Tablet,West,Organic,Electronics,Online,0.0,No
USR00092,SES00092,Add To Cart,2026-05-28 23:21:45,Mobile,West,Friends,Beauty,Credit Card,0.0,No
USR00092,SES00092,Purchase,2026-05-28 23:23:45,Mobile,West,Social Media,Home,Credit Card,681.7,No
USR00093,SES00093,Visit,2026-06-12 23:56:35,Mobile,West,Email,Beauty,Online,0.0,Yes
USR00093,SES00093,Product View,2026-06-13 00:00:35,Desktop,West,Organic,Fashion,Card,0.0,Yes
USR00094,SES00094,Visit,2026-06-21 09:20:57,Desktop,East,Friends,Electronics,Online,0.0,No
USR00094,SES00094,Product View,2026-06-21 09:23:57,Tablet,West,Email,Home,Credit Card,0.0,No
USR00095,SES00095,Visit,2026-05-29 15:32:11,Tablet,Norht,Friends,Electronics,Card,0.0,Yes
USR00096,SES00096,Visit,2026-06-07 14:48:29,Mobile,West,Social Media,Fashion,Online,0.0,No
USR00096,SES00096,Product View,2026-06-07 14:52:29,Tablet,West,Google Ads,Home,Online,0.0,No
USR00097,SES00097,Visit,2026-06-11 02:51:48,Tablet,Norht,Organic,Fashion,Card,0.0,Yes
USR00097,SES00097,Product View,2026-06-11 02:57:48,Mobile,West,Organic,Fashion,Online,0.0,Yes
USR00098,SES00098,Visit,2026-06-17 03:55:20,Mobile,West,Email,Fashion,Card,0.0,No
USR00098,SES00098,Product View,2026-06-17 03:57:20,Mobile,West,Friends,Electronics,Online,0.0,No
USR00099,SES00099,Visit,2026-05-27 14:44:14,Tablet,South,Social Media,Electronics,Card,0.0,No
USR00099,SES00099,Product View,2026-05-27 14:49:14,Desktop,Norht,Email,Home,Online,0.0,No
USR00099,SES00099,Add To Cart,2026-05-27 14:56:14,Mobile,South,Email,Fashion,Credit Card,0.0,No
USR00099,SES00099,Purchase,2026-05-27 15:03:14,Desktop,South,Email,Home,Online,644.36,No
USR00100,SES00100,Visit,2026-06-20 17:26:22,Tablet,East,Social Media,Home,Online,0.0,Yes
USR00101,SES00101,Visit,2026-05-28 08:44:21,Mobile,East,Organic,Home,Credit Card,0.0,No
USR00101,SES00101,Product View,2026-05-28 08:48:21,Mobile,West,Organic,Beauty,Online,0.0,No
USR00101,SES00101,Add To Cart,2026-05-28 08:50:21,Desktop,West,Friends,Beauty,Online,0.0,No
USR00102,SES00102,Visit,2026-05-27 14:08:51,Mobile,Norht,Google Ads,Fashion,Card,0.0,No
USR00102,SES00102,Product View,2026-05-27 14:12:51,Desktop,East,Google Ads,Home,Online,0.0,No
USR00102,SES00102,Add To Cart,2026-05-27 14:16:51,Mobile,Norht,Friends,Sport,Credit Card,0.0,No
USR00102,SES00102,Purchase,2026-05-27 14:22:51,Tablet,Norht,Friends,Beauty,Online,1500.05,No
USR00103,SES00103,Visit,2026-06-16 09:01:40,Tablet,Norht,Email,Electronics,Credit Card,0.0,Yes
USR00103,SES00103,Product View,2026-06-16 09:05:40,Mobile,Norht,Friends,Home,Card,0.0,Yes
USR00104,SES00104,Visit,2026-05-26 17:07:09,Desktop,South,Google Ads,Electronics,Card,0.0,No
USR00104,SES00104,Product View,2026-05-26 17:10:09,Mobile,West,Email,Beauty,Online,0.0,No
USR00104,SES00104,Add To Cart,2026-05-26 17:13:09,Mobile,East,Google Ads,Sport,Credit Card,0.0,No
USR00104,SES00104,Purchase,2026-05-26 17:17:09,Mobile,East,Friends,Home,Card,758.01,No
USR00105,SES00105,Visit,2026-06-17 07:53:47,Tablet,Norht,Friends,Home,Card,0.0,Yes
USR00106,SES00106,Visit,2026-06-02 15:28:31,Tablet,West,Google Ads,Beauty,Online,0.0,Yes
USR00106,SES00106,Product View,2026-06-02 15:32:31,Mobile,West,Google Ads,Home,Card,0.0,Yes
USR00107,SES00107,Visit,2026-06-21 09:33:27,Tablet,West,Social Media,Home,Card,0.0,Yes
USR00108,SES00108,Visit,2026-06-22 10:25:53,Desktop,Norht,Friends,Fashion,Credit Card,0.0,Yes
USR00108,SES00108,Product View,2026-06-22 10:30:53,Desktop,East,Social Media,Electronics,Online,0.0,Yes
